customerID,Churn
6814-ZPWFQ,No
6815-ABQFQ,No
6817-WTYHE,No
6818-DJXAA,No
6818-WOBHJ,Yes
6821-BUXUX,Yes
6821-JPCDC,No
6823-SIDFQ,No
6825-UYPFK,Yes
6827-IEAUQ,No
6828-HMKWP,No
6833-JMZYP,No
6834-NXDCA,Yes
6837-BJYDQ,No
6837-HAEVO,No
6838-HVLXG,No
6838-YAUVY,No
6839-ITVZJ,Yes
6844-DZKRF,No
6845-RGTYS,Yes
6847-KJLTS,No
6848-HJTXY,No
6848-YLDFR,No
6849-OYAMU,Yes
6849-WLEYG,Yes
6851-WEFYX,No
6854-EXGSF,No
6855-VLGOS,No
6856-RAURS,No
6857-TKDJV,No
6857-VWJDT,Yes
6859-QNXIQ,No
6859-RKMZJ,No
6860-YRJZP,No
6861-OKBCE,Yes
6861-XWTWQ,Yes
6862-CQUMB,No
6865-JZNKO,No
6867-ACCZI,No
6869-FGJJC,No
6870-ECSHE,No
6870-ZWMNX,No
6872-HXFNF,No
6873-UDNLD,No
6874-SGLHU,No
6876-ADESB,Yes
6877-LGWXO,Yes
6877-TJMBR,Yes
6878-GGDWG,No
6885-PKOAM,No
6888-SBYAI,No
6890-PFRQX,No
6891-JPYFF,No
6892-BOGQE,No
6892-EZDTG,Yes
6892-XPFPU,Yes
6893-ODYYE,No
6894-LFHLY,Yes
6896-SRVYQ,No
6897-RWMUB,No
6897-UUBNU,No
6898-MDLZW,No
6898-RBTLU,No
6899-PPEEA,Yes
6900-PXRMS,Yes
6900-RBKER,No
6901-GOGZG,No
6904-JLBGY,No
6905-NIQIN,Yes
6906-ANDWJ,Yes
6906-MPARY,No
6907-CQGPN,No
6907-FLBER,No
6907-NZZIJ,Yes
6908-VVYHM,No
6910-HADCM,Yes
6916-HIJSE,No
6917-FIJHC,No
6917-IAYHD,No
6917-YACBP,No
6918-UMQCG,No
6919-ELBGL,No
6921-OZMFH,No
6922-NCEDI,No
6923-AQONU,No
6923-EFPNL,Yes
6923-JHPMP,No
6924-TDGMT,No
6925-BAYGL,No
6927-WTFIV,Yes
6928-ONTRW,No
6933-FHBZC,No
6933-VLYFX,No
6937-GCDGQ,No
6941-KXRRV,No
6941-PMGEP,Yes
6942-LBFDP,No
6946-LMSQS,Yes
6950-TWMYB,No
6952-OMNWB,No
6953-PBDIN,No
6954-OOYZZ,No
6956-SMUCM,Yes
6959-GQEGV,No
6959-UWKHF,Yes
6960-HVYXR,Yes
6961-MJKBO,No
6961-VCPMC,Yes
6963-EZQEE,No
6963-KQYQB,No
6967-PEJLL,No
6967-QIQRV,No
6968-GMKPR,No
6968-MHOMU,No
6968-URWQU,No
6969-MVBAI,No
6972-SNKKW,No
6974-DAFLI,No
6976-BWGLQ,No
6979-TNDEU,No
6979-ZNSFF,Yes
6980-CDGFC,No
6980-IMXXE,No
6981-TDRFT,No
6982-SSHFK,Yes
6982-UQZLY,Yes
6985-HAYWX,No
6986-IJDHX,Yes
6986-IXNDM,No
6987-XQSJT,Yes
6988-CJEYV,No
6990-YNRIO,Yes
6992-TKNYO,No
6993-OHLXR,Yes
6993-YCOBK,No
6993-YGFJV,No
6994-FGRHH,No
6994-KERXL,No
6994-ORCWG,No
6996-KNSML,Yes
6997-UVGOX,No
6999-CHVCF,No
7000-WCEVQ,Yes
7005-CCBKV,Yes
7005-CYUIL,No
7008-LZVOZ,No
7009-LGECI,No
7009-PCARS,No
7010-BRBUU,No
7010-ZMVBF,No
7011-CVEUC,No
7013-PSXHK,No
7014-ZZXAW,No
7016-BPGEU,Yes
7016-NVRIC,No
7017-VFHAY,No
7017-VFULY,No
7018-FPXHH,No
7018-WBJNK,No
7020-OZKXZ,No
7021-XSNYE,No
7024-OHCCK,Yes
7025-IWFHT,No
7025-WCBNE,No
7026-YMSBE,No
7028-DVOIQ,Yes
7029-IJEJK,No
7029-RPUAV,Yes
7030-FZTFM,No
7030-NJVDP,No
7032-LMBHI,No
7033-CLAMM,No
7036-TYDEC,No
7036-ZZKBD,No
7037-MTYVW,No
7041-TXQJH,No
7044-YAACC,No
7047-FWEYA,No
7047-YXDMZ,No
7048-GXDAY,No
7049-GKVZY,No
7054-DMVAS,No
7054-ENNGU,No
7054-LGEQW,Yes
7055-HNEOJ,No
7055-JCGNI,No
7055-VKGDA,Yes
7056-IMHCC,Yes
7061-OVMIM,No
7064-FRRSW,No
7064-JHXCE,No
7065-YUNRY,Yes
7067-KSAZT,Yes
7072-MBHEV,No
7073-QETQY,No
7074-IEVOJ,Yes
7074-STDCN,No
7075-BNDVQ,No
7077-XJMET,No
7078-NVFAM,No
7079-QRCBC,Yes
7080-TNUWP,No
7083-MIOPC,No
7083-YNSKY,Yes
7088-FBAWU,No
7089-IVVAZ,Yes
7089-RKVSZ,No
7089-XXAYG,No
7094-MSZAO,No
7096-UCLNH,No
7096-ZNBZI,No
7100-FQPRV,No
7101-HRBLJ,No
7102-JJVTX,No
7103-IPXPJ,No
7103-ZGVNT,No
7105-BENQF,No
7105-MXJLL,No
7107-UBYKY,No
7108-DGVUU,No
7109-CQYUZ,No
7109-MFBYV,No
7110-BDTWG,No
7112-OPOTK,Yes
7113-HIPFI,No
7114-AEOZE,No
7115-IRDHS,No
7120-RFMVS,Yes
7123-WQUHX,No
7124-UGSUR,Yes
7126-RBHSD,No
7128-GGCNO,No
7129-ACFOG,No
7129-AZJDE,No
7129-CAKJW,No
7130-CTCUS,No
7130-VTEWQ,Yes
7130-YXBRO,No
7131-ZQZNK,No
7133-VBDCG,Yes
7134-HBPBS,No
7134-MJPDY,No
7136-IHZJA,No
7136-RVDTZ,Yes
7137-NAXML,No
7137-RYLPP,Yes
7138-GIRSH,No
7139-JZFVG,No
7140-ADSMJ,No
7142-HVGBG,Yes
7143-BQIBA,No
7145-FEJWU,No
7147-AYBAA,No
7148-XZPHA,No
7153-CHRBV,No
7153-OANIO,Yes
7156-MHUGY,Yes
7156-MXBJE,No
7157-SMCFK,No
7159-FVYPK,No
7159-NOKYQ,No
7161-DFHUF,No
7162-WPHPM,No
7163-OCEQI,No
7164-BPTUT,No
7167-PCEYD,No
7168-HDQHG,No
7169-YWAMK,No
7173-TETGO,No
7175-NTIXE,No
7176-WIONM,No
7176-WRTNX,No
7180-PISOG,Yes
7181-BQYBV,Yes
7181-OQCUT,No
7182-OVLBJ,No
7184-LRUUR,No
7188-CBBBA,No
7190-XHTWJ,No
7191-ADRGF,No
7196-LIWRH,No
7197-VOJMM,No
7198-GLXTC,Yes
7203-OYKCT,No
7205-BAIAD,No
7206-GZCDC,Yes
7206-PQBBZ,No
7207-RMRDB,Yes
7208-PSIHR,No
7209-JCUDS,Yes
7216-EWTRS,Yes
7216-KAOID,No
7217-JYHOQ,No
7218-HKQFK,Yes
7219-TLZHO,No
7225-CBZPL,No
7225-IILWY,No
7228-OMTPN,Yes
7228-PAQPD,No
7233-DRTRF,No
7233-IOQNP,No
7233-PAHHL,No
7234-FECYN,Yes
7234-KMNRQ,No
7235-NXZCP,Yes
7239-HZZCX,Yes
7240-ETPTR,Yes
7240-FQLHE,Yes
7241-AJHFS,No
7242-EDTYC,No
7242-QZLXF,Yes
7243-LCGGZ,No
7244-KXYZN,No
7244-QWYHG,No
7245-JMTTQ,No
7245-NIIWQ,No
7246-ZGQDF,No
7247-XOZPB,No
7248-VZQLC,Yes
7249-WBIYX,Yes
7250-EQKIY,Yes
7251-LJBQN,No
7251-XFOIL,No
7252-NTGSS,No
7253-UVNDW,Yes
7254-IQWOZ,Yes
7255-SSFBC,No
7266-GSSJX,No
7267-FRMJW,No
7268-IGMFD,No
7268-WNTCP,No
7269-JISCY,No
7270-BDIOA,Yes
7271-AJDTL,No
7272-QDCKA,No
7273-TEFQD,Yes
7274-CGTOD,No
7274-RTAPZ,Yes
7277-KAMWT,No
7277-OZCGZ,No
7278-CKDNC,No
7279-BUYWN,Yes
7279-NMVJC,No
7284-BUYEC,No
7284-ZZLOH,No
7285-KLOTR,No
7291-CDTMJ,No
7293-LSCDV,No
7294-TMAOP,Yes
7295-JOMMD,Yes
7296-PIXQY,No
7297-DVYGA,No
7298-IZWLY,No
7299-GNVPL,No
7301-ABVAD,No
7302-ZHMHP,No
7305-ZWMAJ,No
7306-YDSOI,No
7310-EGVHZ,No
7311-MQJCH,No
7312-XSBAT,No
7314-OXENN,Yes
7315-WYOAW,No
7317-GGVPB,Yes
7318-EIVKO,No
7319-VENRZ,No
7319-ZNRTR,No
7321-KKSDU,No
7321-PKUYW,Yes
7321-VGNKU,No
7321-ZNSLA,No
7322-OCWHC,No
7325-ENZFI,No
7326-RIGQZ,No
7328-OWMOM,No
7328-ZJAJO,No
7330-WZLNC,Yes
7336-RLLRH,No
7337-CINUD,No
7338-ERIVA,No
7339-POGZN,No
7340-KEFQE,No
7341-LXCAF,Yes
7343-EOBEU,No
7346-MEDWM,No
7349-ALMUX,No
7351-KYHQH,No
7351-MHQVU,No
7353-YOWFP,No
7354-OIJLX,No
7356-AYNJP,No
7356-IWLFW,No
7359-PTSXY,Yes
7359-SSBJK,Yes
7359-WWYJV,No
7361-YPXFS,No
7363-QTBIW,No
7365-BVCJH,No
7369-TRPFD,No
7375-WMVMT,No
7377-DMMRI,Yes
7379-FNIUJ,No
7379-POKDZ,Yes
7382-DFJTU,No
7384-GHBPI,Yes
7389-KBFIT,No
7392-YYPYJ,No
7394-FKDNK,Yes
7394-LWLYN,No
7395-IGJOS,Yes
7395-XWZOY,No
7396-VJUZB,No
7398-HPYZQ,No
7398-LXGYX,No
7398-SKNQZ,No
7399-QHBJS,No
7401-JIXNM,No
7401-RUBNK,No
7402-EYFXX,No
7402-PWYJJ,No
7404-JLKQG,No
7407-SUJIZ,No
7408-OFWXJ,No
7409-JURKQ,No
7409-KIUTL,Yes
7410-KTVFV,Yes
7410-OIEDU,No
7410-YTJIK,Yes
7416-CKTEP,No
7421-ZLUPA,No
7422-WNBTY,No
7426-GSWPO,No
7426-RHZGU,No
7426-WEIJX,No
7427-AUFPY,No
7432-FFVAR,No
7434-SHXLS,Yes
7435-ZNUYY,No
7439-DKZTW,No
7442-YGZFK,No
7445-WMRBW,No
7446-KQISO,No
7446-SFAOA,No
7446-YPODE,No
7449-HVPIV,No
7450-NWRTR,Yes
7452-FOLON,No
7459-IMVYU,No
7459-RRWQZ,Yes
7460-ITWWP,No
7463-IFMQU,No
7465-ZZRVX,No
7469-LKBCI,No
7470-DYNOE,No
7470-MCQTK,Yes
7471-MQPOS,No
7471-WNSUF,No
7472-EQOAV,No
7473-ZBDSN,No
7479-NITWS,Yes
7480-QNVZJ,Yes
7480-SPLEF,No
7481-ATQQS,Yes
7483-IQWIB,No
7486-KSRVI,Yes
7488-MXJIV,Yes
7492-TAFJD,No
7493-GVFIO,No
7493-TPUWZ,Yes
7495-OOKFY,Yes
7501-IWUNG,No
7501-VTYLJ,No
7502-BNYGS,No
7503-EPSZW,No
7503-MIOGA,No
7503-QQRVF,Yes
7503-ZGUZJ,Yes
7504-UWHNB,No
7508-DQAKK,No
7508-KBIMB,No
7508-MYBOG,Yes
7508-SMHXL,No
7511-YMXVQ,Yes
7515-LODFU,No
7516-GMHUV,No
7517-LDMPS,No
7517-SAWMO,Yes
7519-JTWQH,No
7520-HQWJU,No
7521-AFHAB,No
7521-YXVZY,No
7524-VRLPL,No
7526-BEZQB,Yes
7526-IVLYU,No
7527-QNRUS,No
7529-ZDFXI,No
7530-HDYDS,Yes
7531-GQHME,No
7534-BFESC,Yes
7537-CBQUZ,No
7537-RBWEA,No
7538-GWHML,Yes
7541-YLXCL,Yes
7542-CYDDM,No
7544-ZVIKX,No
7547-EKNFS,Yes
7548-SEPYI,Yes
7549-MYGPK,Yes
7550-WIQVA,No
7551-DACSP,Yes
7551-JOHTI,Yes
7552-KEYGT,No
7554-AKDQF,No
7554-NEWDD,No
7558-IMLMT,No
7560-QJAVJ,No
7560-QRBXH,No
7562-GSUHK,Yes
7562-UXTPG,No
7563-BIUPC,Yes
7564-GHCVB,No
7566-DSRLQ,No
7567-ECMCM,No
7568-PODML,Yes
7569-NMZYQ,No
7570-WELNY,No
7571-YXDAD,Yes
7572-KPVKK,No
7576-ASEJU,No
7576-JMYWV,No
7576-OYWBN,Yes
7577-SWIFR,No
7579-KKLOE,No
7579-OOPEC,Yes
7580-UGXNC,Yes
7581-EBBOU,No
7586-ZATGZ,No
7587-AOVVU,No
7587-RZNME,Yes
7590-VHVEG,No
7593-JNWRU,Yes
7593-XFKDI,Yes
7594-LZNWR,No
7594-RQHXR,Yes
7595-EHCDL,No
7595-EUIVN,Yes
7596-IIWYC,No
7596-LDUXP,No
7596-ZYWBB,No
7598-UAASY,Yes
7599-FKVXZ,Yes
7599-NTMDP,No
7601-DHFWZ,No
7601-GNDYK,No
7601-WFVZV,No
7602-DBTOU,No
7602-MVRMB,No
7603-USHJS,Yes
7605-BDWDC,No
7605-SNLQG,No
7606-BPHHN,No
7607-QKKTJ,No
7608-RGIRO,No
7609-NRNCA,No
7609-YBPXG,No
7610-TVOPG,No
7611-YKYTC,No
7613-LLQFO,Yes
7614-QVWQL,Yes
7615-ESMYF,Yes
7617-EYGLW,No
7619-ODSGN,Yes
7619-PLRLP,No
7621-VPNET,No
7622-FWGEW,No
7622-NXQZR,No
7623-HKYRK,No
7623-TRNQN,Yes
7625-XCQRH,Yes
7627-JKIAZ,Yes
7629-WFGLW,No
7629-WIXZF,No
7632-MNYOY,Yes
7632-YUTXB,No
7633-MVPUY,No
7634-HLQJR,No
7634-WSWDB,No
7636-OWBPG,No
7636-PEPNS,No
7636-XUHWW,No
7638-QVMVY,Yes
7639-LIAYI,No
7639-OPLNG,No
7639-SUPCW,Yes
7641-EUYET,Yes
7641-TQFHN,No
7643-RCHXS,No
7644-OMVMY,No
7647-GYYKX,No
7649-PHJVR,No
7649-SIJJF,No
7654-YWJUF,No
7657-DYEPJ,Yes
7658-UYUQS,No
7660-HDPJV,Yes
7661-CPURM,No
7663-CUXZB,No
7663-RGWBC,Yes
7663-YJHSN,No
7663-ZTEGJ,No
7665-NKLAV,No
7665-TOALD,Yes
7665-VIGUD,No
7666-WKRON,Yes
7668-XCFYV,No
7669-LCRSD,No
7670-ZBPOQ,No
7672-VFMXZ,No
7673-BQGKU,No
7673-LPRNY,No
7674-YTAFD,No
7675-OZCZG,Yes
7677-SJJJK,No
7682-AZNDK,No
7683-CBDKJ,Yes
7684-XSZIY,No
7688-AWMDX,No
7690-KPNCU,No
7691-KGKGP,No
7691-XVTZH,No
7693-LCKZL,Yes
7693-QPEFS,No
7694-VLBWQ,Yes
7695-PKLCZ,No
7696-AMHOD,No
7696-CFTAT,No
7698-YFGEZ,No
7703-ZEKEF,Yes
7706-DZNKK,No
7706-YLMQA,No
7707-PYBBH,No
7710-JSYOA,No
7711-GQBZC,No
7711-YIJWC,No
7714-YXSMB,No
7716-YTYHG,Yes
7717-BICXI,No
7718-RXDGG,No
7718-UPSKJ,No
7721-DVEKZ,No
7721-JXEAW,Yes
7722-CVFXN,No
7722-VJRQD,No
7727-SHVZV,No
7729-JTEEC,No
7729-XBTWX,No
7730-CLDSV,No
7730-IUTDZ,Yes
7733-UDMTP,No
7734-DBOAI,Yes
7739-LAXOG,Yes
7740-BTPUX,No
7740-KKCXF,No
7742-MYPGI,No
7743-EXURX,Yes
7746-AWNQW,No
7746-QYVCO,No
7748-UMTRK,No
7750-EYXWZ,No
7752-XUSCI,Yes
7753-USQYQ,No
7754-IXRMC,No
7758-UJWYS,No
7758-XKCBS,Yes
7760-OYPDY,Yes
7762-ONLJY,No
7762-URZQH,Yes
7764-BDPEE,No
7765-LWVVH,No
7766-CLTIC,No
7767-UXAGJ,Yes
7771-CFQRQ,No
7771-ZONAT,No
7774-OJSXI,Yes
7776-QGYJC,No
7776-QWNFX,Yes
7777-UNYHB,No
7779-LGOVN,Yes
7779-ORAEL,No
7780-OTDSO,Yes
7781-EWARA,No
7781-HVGMK,No
7783-YKGDV,Yes
7785-RDVIG,No
7786-WBJYI,Yes
7787-BNTZM,No
7789-CRUVC,No
7789-HKSBS,No
7794-JASDG,No
7795-CFOCW,No
7797-EJMDP,No
7798-JVXYM,No
7799-DSEWS,No
7799-LGRDP,No
7801-CEDNV,No
7801-KICAO,No
7802-EFKNY,Yes
7803-XOCCZ,No
7808-DVWEP,No
7811-JIVPF,No
7812-FZHPE,Yes
7813-TKCVO,No
7813-ZGGAW,No
7814-LEEVE,No
7815-PDTHL,No
7816-VGHTO,No
7817-BOQPW,Yes
7817-OMJNA,No
7820-ZYGNY,No
7821-DPRQE,No
7823-JSOAG,No
7824-PANSQ,No
7825-ECJRF,Yes
7825-GKXMW,Yes
7826-VVKWT,No
7831-QGOXH,Yes
7833-PKIHD,No
7838-LAZFO,No
7839-NUIAA,No
7839-QRKXN,Yes
7841-FCRQD,No
7841-TZDMQ,Yes
7845-URHJN,Yes
7850-THJMU,No
7850-VWJUU,No
7851-FLGGQ,Yes
7851-WZEKY,Yes
7852-LECYP,No
7853-GVUDZ,Yes
7853-OETYL,No
7853-WNZSY,No
7854-EDSSA,Yes
7854-EKTJL,Yes
7854-FOKSF,Yes
7855-DIWPO,No
7856-GANIL,No
7858-GTZSP,No
7860-KSUGX,No
7860-UXCRM,No
7861-UVUFT,Yes
7868-BGSZA,No
7868-TMWMZ,No
7869-ZYDST,No
7872-BAAZR,No
7872-RDDLZ,No
7873-CVMAW,No
7874-ECPQJ,No
7876-AEHIG,No
7876-BEUTG,No
7876-DNYAP,No
7878-JGDKK,No
7878-RTCZG,No
7879-CGSFV,No
7880-XSOJX,No
7881-EVUAD,Yes
7881-INRLC,Yes
7883-ROJOC,No
7890-VYYWG,Yes
7892-POOKP,Yes
7892-QVYKW,No
7893-IXHRQ,Yes
7895-VONWT,No
7898-PDWQE,No
7901-HXJVA,No
7901-IIDQV,No
7901-TBKJX,No
7903-CMPEY,Yes
7905-NJMXS,No
7905-TVXTA,No
7908-QCBCA,Yes
7909-FIOIY,No
7912-SYRQT,Yes
7916-VCCPB,No
7919-ZODZZ,No
7921-BEPCI,No
7921-LMDFQ,No
7923-IYJWY,No
7924-GJZFI,No
7925-PNRGI,No
7926-IJOOU,No
7927-AUXBZ,Yes
7928-VJYAB,No
7929-DMBCV,No
7929-SKFGK,No
7931-PXHFC,Yes
7932-WPTDS,Yes
7938-OUHIO,Yes
7940-UQQUG,No
7941-RCJOW,No
7943-RQCHR,Yes
7945-HLKEA,No
7945-PRBVF,No
7950-XWOVN,No
7951-QKZPL,Yes
7951-VRDVK,No
7952-OBOYL,No
7954-MLBUN,No
7956-XQWGU,No
7957-RYHQD,Yes
7963-GQRMY,Yes
7963-SHNDT,No
7964-VEXDG,No
7964-YESJC,No
7964-ZRKKG,No
7966-YOTQW,No
7967-HYCDE,No
7968-QUXNS,No
7969-AULMZ,Yes
7969-FFOWG,No
7971-HLVXI,No
7973-DZRKH,No
7975-JMZNT,No
7975-TZMLR,No
7976-CICYS,No
7977-HXJKU,No
7978-DKUQH,No
7979-CORPM,Yes
7980-MHFLQ,No
7982-VCELR,No
7989-AWGEH,No
7989-CHGTL,Yes
7989-VCQOH,No
7993-NQLJE,No
7993-PYKOF,Yes
7994-UYIVZ,No
7994-XIRTR,No
7995-ZHHNZ,No
7996-BPXHY,No
7996-MHXLW,No
7997-EASSD,No
7998-WNZEM,No
7998-ZLXWN,No
8000-REIQB,Yes
8003-EWNDZ,No
8006-PYCSW,No
8007-YYPWD,No
8008-ESFLK,No
8008-HAWED,Yes
8008-OTEZX,No
8010-EZLOU,Yes
8012-SOUDQ,No
8015-IHCGW,No
8016-NCFVO,No
8016-ZMGMO,No
8017-LXHFA,Yes
8017-UVSZU,No
8019-ENHXU,Yes
8020-BWHYL,Yes
8022-BECSI,No
8023-QHAIO,No
8024-XNAFQ,No
8028-PNXHQ,No
8029-XYPWT,No
8033-ATFAS,No
8033-VCZGH,No
8034-RYTVV,No
8035-BUYVG,Yes
8035-PWSEV,No
8039-ACLPL,No
8039-EQPIM,No
8040-MNRTF,No
8041-TMEID,No
8042-JVNFH,Yes
8042-RNLKO,No
8043-PNYSD,No
8044-BGWPI,No
8046-DNVTL,No
8048-DSDFQ,No
8049-WJCLQ,No
8050-DVOJX,No
8050-WYBND,No
8050-XGRVL,No
8051-HJRLT,Yes
8053-WWDRO,Yes
8058-DMYRU,No
8058-INTPH,Yes
8058-JMEQO,Yes
8059-UDZFY,No
8060-HIWJJ,No
8062-YBDOE,Yes
8063-GBATB,Yes
8063-RJYNF,Yes
8064-RAVOH,No
8065-BVEPF,No
8065-QBYTO,No
8065-YKXKD,Yes
8066-POXGX,Yes
8067-NIOYM,No
8069-RHUXK,No
8069-YQQAJ,No
8070-AAWZP,No
8071-SBTRN,No
8073-IJDCM,Yes
8075-GXIUB,No
8076-FEZKJ,No
8079-XRJRS,Yes
8080-DDEMJ,Yes
8080-POTJR,No
8082-GHXOP,No
8083-YTZES,Yes
8084-OIVBS,No
8085-MSNLK,No
8086-OVPWV,Yes
8087-LGYHQ,No
8089-UZWLX,No
8091-TTVAX,No
8092-NLTGF,No
8095-WANWK,No
8096-LOIST,No
8097-OMULG,No
8097-VBQTZ,No
8098-LLAZX,Yes
8098-TDCBU,No
8099-MZPUJ,No
8100-HZZLJ,No
8100-PNJMH,No
8104-OSKWT,No
8106-GWQOK,No
8107-KNCIM,No
8107-RZLNV,No
8108-UXRQN,No
8109-YUOHE,No
8111-BKVDS,No
8111-RKSPX,Yes
8111-SLLHI,Yes
8118-LSUEL,Yes
8118-TJAFG,No
8120-JDCAM,No
8123-QBNAZ,No
8124-NZVGJ,No
8125-QPFJD,No
8128-YVJRG,Yes
8129-GMVGI,No
8132-YPVBX,No
8133-ANHHJ,No
8138-EALND,No
8143-ETQTI,No
8144-DGHXP,No
8146-QQKZH,No
8148-BPLZQ,No
8148-NLEGT,No
8148-WOCMK,No
8149-AIQCG,No
8149-RSOUN,Yes
8150-QUDFX,No
8152-UOBNY,No
8152-VETUR,No
8155-IBNHG,Yes
8158-WPEZG,No
8160-HOWOX,No
8161-QYMTT,No
8164-OCKUJ,No
8165-CBKXO,No
8165-ZJRNM,No
8166-ORCHU,No
8166-ZZTFS,Yes
8167-GJLRN,No
8168-UQWWF,Yes
8169-SAEJD,No
8173-RXAYP,No
8174-LNWMW,No
8174-TBVCF,No
8178-EYZUO,Yes
8180-AKMJV,No
8181-YHCMF,No
8182-BJDSI,Yes
8182-PNAGI,Yes
8183-ONMXC,Yes
8184-WMOFI,No
8185-UPYBR,Yes
8189-DUKMV,No
8189-HBVRW,No
8189-XRIKE,No
8190-ZTQFB,No
8191-XWSZG,No
8194-PEEBY,No
8197-BFWVU,No
8198-RKSZG,No
8199-ZLLSA,Yes
8200-KLNYW,No
8200-LGKSR,No
8201-AAXCB,No
8203-XJZRC,No
8204-TIFGJ,No
8204-YJCLA,No
8205-MQUGY,No
8205-OTCHB,Yes
8205-VSLRB,No
8207-DMRVL,No
8207-VVMYB,No
8208-EUMTE,No
8212-CRQXP,No
8212-DJRCH,No
8213-TAZPM,No
8215-NGSPE,No
8216-AZUUZ,No
8217-QYOHV,No
8218-FFJDS,No
8219-VYBVI,No
8220-OCUFY,No
8221-EQDGL,No
8221-HVAYI,No
8224-DWCKX,No
8224-IVVPA,No
8224-KDLKN,No
8224-UAXBZ,No
8225-BTJAU,Yes
8226-BXGES,No
8229-BUJHX,No
8229-MYEJZ,No
8229-TNIQA,Yes
8231-BSWXX,No
8232-CTLKO,No
8232-UTFOZ,No
8234-GSZYK,No
8237-ULIXL,No
8241-JUIQO,No
8242-JSVBO,No
8242-PDSGJ,No
8242-SOQUO,No
8245-UMPYT,Yes
8246-SHFGA,No
8249-THVEC,No
8250-ZNGGW,No
8257-RZAHR,Yes
8258-GSTJK,Yes
8259-DZLIZ,No
8259-NFJTV,No
8260-NGFNY,Yes
8261-GWDBQ,No
8262-COGGB,No
8263-JQAIK,Yes
8263-OKETD,No
8263-QMNTJ,No
8265-HKSOW,No
8266-VBFQL,No
8267-KFGYD,No
8267-ZNYVZ,Yes
8268-YDIXR,No
8270-RKSAP,No
8272-ONJLV,No
8276-MQBYC,Yes
8277-RVRSV,No
8280-MQRQN,Yes
8285-ABVLB,No
8286-AFUYI,No
8290-YWKHZ,Yes
8292-FRFZQ,No
8292-ITGYJ,No
8292-TYSPY,Yes
8294-UIMBA,No
8295-FHIVV,No
8295-KMENE,No
8305-VHZBZ,Yes
8309-IEYJD,No
8309-PPCED,No
8311-UEUAB,No
8313-AFGBW,No
8313-KTIHG,No
8313-NDOIA,No
8314-DPQHL,No
8314-HTWVE,No
8316-BBQAY,No
8317-BVKSO,No
8318-LCNBW,No
8319-QBEHW,No
8325-QRPZR,No
8327-LZKAS,Yes
8327-WKMIE,No
8328-SKJNO,No
8329-GWVPJ,No
8329-IBCTI,Yes
8329-UTMVM,No
8331-ZXFOE,No
8332-OSJDW,No
8336-TAVKX,No
8337-MSSXB,Yes
8337-UPOAQ,Yes
8338-QIUNR,No
8344-WFMFH,No
8345-MVDYC,No
8347-GDTMP,No
8348-HFYIV,Yes
8348-JLBUG,No
8350-NYMVI,No
8356-WUAOJ,No
8357-EQXFO,Yes
8361-LBRDI,No
8364-TRMMK,Yes
8372-JUXUI,Yes
8374-UULRV,No
8374-XGEJJ,Yes
8375-DKEBR,Yes
8375-KVTHK,No
8378-LKJAF,No
8380-MQINP,No
8380-PEFPE,Yes
8382-SHQEH,Yes
8383-SGHJU,No
8384-FZBJK,No
8387-MOJJT,Yes
8387-UGUSU,No
8388-DMKAE,No
8388-FYNPZ,No
8390-FESFV,No
8393-DLHGA,Yes
8393-JMVMB,No
8395-ETZKQ,No
8397-MVTAZ,Yes
8398-TBIYD,No
8399-YNDCH,Yes
8400-WZICQ,No
8401-EMUWF,No
8402-EIVQS,No
8402-OOOHJ,No
8404-FYDIB,No
8404-GFGCZ,No
8404-VIOMB,No
8404-VLQFB,No
8405-IGQFX,No
8406-LNMHF,No
8409-WQJUX,No
8410-BGQXN,No
8413-VONUO,Yes
8413-YNHNV,No
8414-MYSHR,Yes
8414-OOEEL,No
8417-FMLZI,Yes
8417-GSODA,No
8421-WZOOW,No
8429-XIBUM,Yes
8430-TWCBX,No
8433-WPJTV,No
8433-WXGNA,Yes
8434-PNQZX,No
8434-VGEQQ,No
8436-BJUMM,Yes
8439-LTUGF,No
8441-SHIPE,No
8443-WVPSS,Yes
8443-ZRDBZ,Yes
8444-WRIDW,Yes
8445-DNBAE,No
8450-JOVAH,Yes
8450-LUGUK,No
8450-UYIBU,No
8454-AATJP,No
8455-HIRAQ,No
8456-QDAVC,No
8457-XIGKN,No
8461-EFQYM,No
8464-EETCQ,No
8465-SBRXP,No
8466-PZBLH,No
8467-WYNSR,No
8468-EHYJA,No
8468-FZTOE,No
8469-SNFFH,No
8473-VUVJN,Yes
8474-UMLNT,No
8480-PPONV,No
8481-YYXWG,Yes
8485-GJCDN,Yes
8486-AYEQH,No
8490-BXHEO,No
8495-LJDFO,No
8495-PRWFH,No
8496-DMZUK,No
8496-EJAUI,Yes
8498-XXGWA,No
8499-BRXTD,No
8510-AWCXC,Yes
8510-BBWMU,No
8510-TMWYB,No
8512-WIWYV,No
8513-OLYGY,No
8514-VZHEB,No
8515-OCTJS,Yes
8519-IMDHU,Yes
8519-QJGJD,Yes
8532-UEFWH,No
8535-SFUTN,No
8540-ZQGEA,No
8541-QVFKM,No
8543-MSDMF,No
8544-GOQSH,No
8544-JNBOX,No
8547-NSBBO,No
8548-AWOFC,No
8550-XSXUQ,No
8552-OBVRU,No
8559-CIZFV,Yes
8559-WNQZS,No
8561-NMTBD,No
8562-GHPPI,No
8563-IIOXK,Yes
8563-OYMQY,No
8564-LDKFL,No
